date,min,max,avg,location,temp,rainfall,humidity,rain_3day_sum,rain_flag,temp_lag,humidity_diff
2021-05-17,38.0,40.0,39.0,Dhaka,32.14,3.55,69.09,3.55,0,,
2021-05-18,38.0,40.0,39.0,Dhaka,31.61,9.86,72.92,13.41,1,32.14,3.8299999999999983
2021-05-24,40.0,45.0,42.5,Dhaka,29.86,7.78,78.49,21.19,1,31.61,5.569999999999993
2021-05-24,40.0,45.0,42.5,Dhaka,29.86,7.78,78.49,25.42,1,29.86,0.0
2021-05-24,40.0,45.0,42.5,Dhaka,29.86,7.78,78.49,23.34,1,29.86,0.0
2021-05-24,40.0,45.0,42.5,Dhaka,29.86,7.78,78.49,23.34,1,29.86,0.0
2021-05-24,40.0,45.0,42.5,Dhaka,29.86,7.78,78.49,23.34,1,29.86,0.0
2021-05-24,40.0,45.0,42.5,Dhaka,29.86,7.78,78.49,23.34,1,29.86,0.0
2021-05-25,40.0,45.0,42.5,Dhaka,29.57,29.78,78.15,45.34,1,29.86,-0.3399999999999892
2021-05-29,45.0,50.0,47.5,Dhaka,30.64,1.9,75.96,39.46,0,29.57,-2.190000000000012
2021-05-30,45.0,50.0,47.5,Dhaka,30.65,2.57,75.89,34.25,0,30.64,-0.06999999999999318
2021-05-31,45.0,50.0,47.5,Dhaka,28.63,50.31,89.57,54.78,1,30.65,13.679999999999993
2021-06-01,45.0,50.0,47.5,Dhaka,28.9,22.24,88.69,75.12,1,28.63,-0.8799999999999955
2021-06-05,50.0,60.0,55.0,Dhaka,29.17,23.56,89.63,96.10999999999999,1,28.9,0.9399999999999977
2021-06-06,48.0,55.0,51.5,Dhaka,29.31,42.06,89.25,87.86,1,29.17,-0.37999999999999545
2021-06-08,48.0,52.0,50.0,Dhaka,28.12,20.46,93.13,86.08000000000001,1,29.31,3.8799999999999955
2021-06-09,48.0,52.0,50.0,Dhaka,28.04,19.07,88.46,81.59,1,28.12,-4.670000000000002
2021-06-12,45.0,55.0,50.0,Dhaka,27.92,14.93,92.0,54.46,1,28.04,3.5400000000000063
2021-06-13,45.0,50.0,47.5,Dhaka,28.9,4.55,86.81,38.55,0,27.92,-5.189999999999998
2021-06-14,45.0,50.0,47.5,Dhaka,29.1,8.44,87.91,27.919999999999998,1,28.9,1.0999999999999943
2021-06-15,45.0,50.0,47.5,Dhaka,28.55,18.65,90.01,31.639999999999997,1,29.1,2.1000000000000085
2021-06-16,45.0,50.0,47.5,Dhaka,28.12,6.88,89.44,33.97,1,28.55,-0.5700000000000074
2021-06-18,45.0,50.0,47.5,Dhaka,27.51,34.14,88.56,59.67,1,28.12,-0.8799999999999955
2021-06-19,45.0,55.0,50.0,Dhaka,27.35,36.04,88.57,77.06,1,27.51,0.009999999999990905
2021-06-20,48.0,50.0,49.0,Dhaka,27.16,17.92,90.51,88.10000000000001,1,27.35,1.940000000000012
2021-06-21,45.0,55.0,50.0,Dhaka,27.69,25.28,90.36,79.24000000000001,1,27.16,-0.15000000000000568
2021-06-22,45.0,50.0,47.5,Dhaka,27.77,4.26,87.79,47.46,0,27.69,-2.569999999999993
2021-06-23,45.0,50.0,47.5,Dhaka,28.09,4.87,86.91,34.410000000000004,0,27.77,-0.8800000000000097
2021-06-26,45.0,50.0,47.5,Dhaka,28.46,7.6,88.46,16.73,1,28.09,1.5499999999999972
2021-06-27,45.0,50.0,47.5,Dhaka,28.72,2.5,88.01,14.969999999999999,0,28.46,-0.44999999999998863
2021-06-28,45.0,50.0,47.5,Dhaka,28.45,5.93,89.39,16.029999999999998,1,28.72,1.3799999999999955
2021-06-29,50.0,55.0,52.5,Dhaka,28.53,12.99,90.8,21.42,1,28.45,1.4099999999999966
2021-06-30,48.0,50.0,49.0,Dhaka,28.98,41.95,90.15,60.870000000000005,1,28.53,-0.6499999999999915
2021-07-01,45.0,50.0,47.5,Dhaka,28.4,51.59,91.78,106.53,1,28.98,1.6299999999999955
2021-07-02,45.0,50.0,47.5,Dhaka,27.69,34.2,90.15,127.74000000000001,1,28.4,-1.6299999999999955
2021-07-03,50.0,55.0,52.5,Dhaka,28.33,22.22,91.07,108.01000000000002,1,27.69,0.9199999999999875
2021-07-04,50.0,55.0,52.5,Dhaka,29.01,19.28,86.02,75.7,1,28.33,-5.049999999999997
2021-07-05,45.0,50.0,47.5,Dhaka,28.96,3.48,89.75,44.98,0,29.01,3.730000000000004
2021-07-06,45.0,50.0,47.5,Dhaka,29.05,22.23,89.48,44.99,1,28.96,-0.269999999999996
2021-07-07,45.0,55.0,50.0,Dhaka,28.72,16.87,91.67,42.58,1,29.05,2.1899999999999977
2021-07-08,45.0,50.0,47.5,Dhaka,28.61,11.93,89.93,51.03,1,28.72,-1.7399999999999949
2021-07-09,45.0,50.0,47.5,Dhaka,28.68,1.33,87.31,30.130000000000003,0,28.61,-2.6200000000000045
2021-07-10,45.0,50.0,47.5,Dhaka,28.7,3.0,87.12,16.259999999999998,0,28.68,-0.18999999999999773
2021-07-11,48.0,50.0,49.0,Dhaka,29.05,11.03,86.92,15.36,1,28.7,-0.20000000000000284
2021-07-12,45.0,50.0,47.5,Dhaka,29.0,5.16,83.78,19.189999999999998,1,29.05,-3.1400000000000006
2021-07-13,45.0,50.0,47.5,Dhaka,28.12,5.76,90.2,21.95,1,29.0,6.420000000000002
2021-07-14,45.0,50.0,47.5,Dhaka,28.51,3.3,87.06,14.219999999999999,0,28.12,-3.1400000000000006
2021-07-15,45.0,50.0,47.5,Dhaka,28.96,1.67,84.85,10.73,0,28.51,-2.210000000000008
2021-07-16,45.0,50.0,47.5,Dhaka,28.44,11.33,85.57,16.299999999999997,1,28.96,0.7199999999999989
2021-07-17,45.0,50.0,47.5,Dhaka,28.73,8.06,88.53,21.06,1,28.44,2.960000000000008
2021-07-18,45.0,55.0,50.0,Dhaka,27.97,9.24,89.26,28.630000000000003,1,28.73,0.730000000000004
2021-07-19,45.0,50.0,47.5,Dhaka,27.82,18.87,90.91,36.17,1,27.97,1.6499999999999915
2021-07-25,45.0,50.0,47.5,Dhaka,28.79,8.27,89.9,36.379999999999995,1,27.82,-1.009999999999991
2021-07-26,45.0,50.0,47.5,Dhaka,29.84,3.24,86.95,30.379999999999995,0,28.79,-2.950000000000003
2021-07-27,45.0,50.0,47.5,Dhaka,29.63,15.34,90.46,26.849999999999994,1,29.84,3.509999999999991
2021-07-28,45.0,50.0,47.5,Dhaka,28.63,14.85,93.83,33.42999999999999,1,29.63,3.3700000000000045
2021-07-29,45.0,50.0,47.5,Dhaka,27.63,29.18,92.7,59.36999999999999,1,28.63,-1.1299999999999955
2021-07-30,45.0,50.0,47.5,Dhaka,28.25,21.24,90.56,65.27,1,27.63,-2.1400000000000006
2021-07-31,45.0,50.0,47.5,Dhaka,28.29,13.59,90.3,64.00999999999999,1,28.25,-0.2600000000000051
2021-08-01,45.0,50.0,47.5,Dhaka,27.87,21.6,91.86,56.42999999999999,1,28.29,1.5600000000000023
2021-08-02,45.0,50.0,47.5,Dhaka,28.1,4.62,90.38,39.81,0,27.87,-1.480000000000004
2021-08-03,45.0,50.0,47.5,Dhaka,28.84,12.76,87.67,38.98,1,28.1,-2.7099999999999937
2021-08-05,45.0,50.0,47.5,Dhaka,29.59,11.55,84.21,28.929999999999996,1,28.84,-3.460000000000008
2021-08-06,45.0,50.0,47.5,Dhaka,28.17,46.28,94.62,70.59,1,29.59,10.41000000000001
2021-08-07,45.0,50.0,47.5,Dhaka,28.54,34.68,90.97,92.50999999999999,1,28.17,-3.6500000000000057
2021-08-08,45.0,50.0,47.5,Dhaka,28.88,9.45,90.58,90.41,1,28.54,-0.39000000000000057
2021-08-09,45.0,50.0,47.5,Dhaka,29.07,9.49,89.09,53.62,1,28.88,-1.4899999999999949
2021-08-10,45.0,50.0,47.5,Dhaka,28.97,9.28,91.4,28.22,1,29.07,2.3100000000000023
2021-08-11,45.0,50.0,47.5,Dhaka,29.06,5.69,90.86,24.46,1,28.97,-0.5400000000000063
2021-08-14,45.0,50.0,47.5,Dhaka,29.02,13.71,88.73,28.68,1,29.06,-2.1299999999999955
2021-08-16,45.0,50.0,47.5,Dhaka,28.35,7.32,89.68,26.72,1,29.02,0.9500000000000028
2021-08-17,42.0,50.0,46.0,Dhaka,28.16,15.24,91.1,36.27,1,28.35,1.4199999999999875
2021-08-18,45.0,50.0,47.5,Dhaka,27.62,17.26,94.4,39.82000000000001,1,28.16,3.3000000000000114
2021-08-21,42.0,45.0,43.5,Dhaka,28.02,0.93,87.98,33.43000000000001,0,27.62,-6.420000000000002
2021-08-22,42.0,45.0,43.5,Dhaka,28.5,4.52,86.85,22.71,0,28.02,-1.1300000000000097
2021-08-23,42.0,45.0,43.5,Dhaka,28.86,7.43,88.97,12.880000000000003,1,28.5,2.1200000000000045
2021-08-25,42.0,45.0,43.5,Dhaka,28.16,15.67,91.28,27.620000000000005,1,28.86,2.3100000000000023
2021-08-27,45.0,50.0,47.5,Dhaka,27.4,18.96,92.52,42.06,1,28.16,1.2399999999999949
2021-09-01,42.0,45.0,43.5,Dhaka,27.55,4.84,89.13,39.470000000000006,0,27.4,-3.3900000000000006
2021-09-02,42.0,45.0,43.5,Dhaka,26.93,14.28,91.86,38.080000000000005,1,27.55,2.730000000000004
2021-09-03,42.0,45.0,43.5,Dhaka,28.12,1.74,80.91,20.860000000000003,0,26.93,-10.950000000000003
2021-09-05,42.0,45.0,43.5,Dhaka,28.91,17.97,86.5,33.99,1,28.12,5.590000000000003
2021-09-05,42.0,45.0,43.5,Dhaka,28.91,17.97,86.5,37.68,1,28.91,0.0
2021-09-07,40.0,45.0,42.5,Dhaka,27.71,7.91,90.75,43.85000000000001,1,28.91,4.25
2021-09-10,40.0,45.0,42.5,Dhaka,28.15,4.57,89.74,30.450000000000003,0,27.71,-1.0100000000000051
2021-09-11,45.0,48.0,46.5,Dhaka,28.27,11.46,87.79,23.940000000000005,1,28.15,-1.9499999999999886
2021-09-12,42.0,45.0,43.5,Dhaka,27.99,1.35,89.94,17.380000000000006,0,28.27,2.1499999999999915
2021-09-14,42.0,45.0,43.5,Dhaka,27.42,9.87,93.05,22.680000000000003,1,27.99,3.1099999999999994
2021-09-15,42.0,45.0,43.5,Dhaka,28.34,10.4,88.15,21.620000000000005,1,27.42,-4.8999999999999915
2021-09-17,42.0,45.0,43.5,Dhaka,27.97,8.88,88.82,29.150000000000002,1,28.34,0.6699999999999875
2021-09-18,42.0,45.0,43.5,Dhaka,27.0,16.1,91.91,35.38000000000001,1,27.97,3.0900000000000034
2021-09-19,42.0,45.0,43.5,Dhaka,27.3,38.59,89.76,63.570000000000014,1,27.0,-2.1499999999999915
2021-09-21,42.0,45.0,43.5,Dhaka,26.78,2.0,92.09,56.69000000000001,0,27.3,2.3299999999999983
2021-09-22,42.0,45.0,43.5,Dhaka,26.56,4.79,90.77,45.38000000000001,0,26.78,-1.3200000000000074
2021-09-23,42.0,45.0,43.5,Dhaka,28.21,1.81,83.48,8.600000000000007,0,26.56,-7.289999999999992
2021-09-25,40.0,45.0,42.5,Dhaka,28.46,15.72,85.25,22.320000000000007,1,28.21,1.769999999999996
2021-09-26,40.0,50.0,45.0,Dhaka,28.77,13.24,84.77,30.77000000000001,1,28.46,-0.480000000000004
2021-09-28,42.0,50.0,46.0,Dhaka,26.81,13.87,92.73,42.830000000000005,1,28.77,7.960000000000008
2021-10-01,45.0,50.0,47.5,Dhaka,28.52,0.69,71.35,27.800000000000008,0,26.81,-21.38000000000001
2021-10-03,50.0,65.0,57.5,Dhaka,28.0,4.38,90.04,18.940000000000005,0,28.52,18.690000000000012
2021-10-04,60.0,65.0,62.5,Dhaka,27.35,8.93,93.42,14.000000000000007,1,28.0,3.3799999999999955
2021-10-05,60.0,70.0,65.0,Dhaka,27.91,13.94,83.55,27.250000000000007,1,27.35,-9.870000000000005
2021-10-07,70.0,80.0,75.0,Dhaka,28.6,4.66,80.0,27.530000000000005,0,27.91,-3.549999999999997
2021-10-08,70.0,75.0,72.5,Dhaka,28.54,10.3,83.11,28.90000000000001,1,28.6,3.1099999999999994
2021-10-09,65.0,75.0,70.0,Dhaka,28.71,2.53,82.27,17.49000000000001,0,28.54,-0.8400000000000034
2021-10-10,70.0,75.0,72.5,Dhaka,28.8,2.09,83.65,14.920000000000007,0,28.71,1.3800000000000097
2021-10-11,70.0,75.0,72.5,Dhaka,28.27,0.06,87.06,4.680000000000007,0,28.8,3.4099999999999966
2021-10-12,70.0,75.0,72.5,Dhaka,27.79,4.62,91.47,6.770000000000007,0,28.27,4.409999999999997
2021-10-14,60.0,70.0,65.0,Dhaka,28.52,4.29,84.48,8.970000000000008,0,27.79,-6.989999999999995
2021-10-17,60.0,65.0,62.5,Dhaka,27.71,13.64,89.15,22.550000000000008,1,28.52,4.670000000000002
2021-10-19,60.0,65.0,62.5,Dhaka,26.61,29.74,93.42,47.67,1,27.71,4.269999999999996
2021-10-21,55.0,60.0,57.5,Dhaka,26.18,3.21,85.87,46.59,0,26.61,-7.549999999999997
2021-10-22,58.0,65.0,61.5,Dhaka,24.54,3.51,77.32,36.46000000000001,0,26.18,-8.550000000000011
2021-10-23,55.0,65.0,60.0,Dhaka,24.82,0.14,76.4,6.8600000000000065,0,24.54,-0.9199999999999875
2021-10-24,55.0,60.0,57.5,Dhaka,25.86,0.05,72.01,3.700000000000007,0,24.82,-4.390000000000001
2021-10-26,60.0,65.0,62.5,Dhaka,25.29,0.31,75.13,0.5000000000000071,0,25.86,3.1199999999999903
2021-10-27,60.0,65.0,62.5,Dhaka,24.64,1.66,84.2,2.020000000000007,0,25.29,9.070000000000007
2021-10-28,60.0,65.0,62.5,Dhaka,25.59,0.19,84.11,2.160000000000007,0,24.64,-0.09000000000000341
2021-10-30,58.0,60.0,59.0,Dhaka,24.98,0.0,85.93,1.8500000000000068,0,25.59,1.8200000000000074
2021-11-01,55.0,60.0,57.5,Dhaka,22.57,0.0,79.95,0.1900000000000071,0,24.98,-5.980000000000004
2021-11-02,55.0,60.0,57.5,Dhaka,22.33,0.0,76.25,0.0,0,22.57,-3.700000000000003
2021-11-03,55.0,60.0,57.5,Dhaka,23.01,0.0,80.04,0.0,0,22.33,3.7900000000000063
2021-11-04,52.0,60.0,56.0,Dhaka,23.28,0.0,79.42,0.0,0,23.01,-0.6200000000000045
2021-11-06,52.0,65.0,58.5,Dhaka,21.54,0.0,79.92,0.0,0,23.28,0.5
2021-11-08,50.0,60.0,55.0,Dhaka,20.93,0.0,83.45,0.0,0,21.54,3.530000000000001
2021-11-09,55.0,65.0,60.0,Dhaka,21.17,0.0,83.13,0.0,0,20.93,-0.3200000000000074
2021-11-10,55.0,60.0,57.5,Dhaka,21.68,0.0,81.34,0.0,0,21.17,-1.789999999999992
2021-11-13,55.0,65.0,60.0,Dhaka,23.1,1.26,88.94,1.2600000000000071,0,21.68,7.599999999999994
2021-11-14,55.0,65.0,60.0,Dhaka,23.66,7.6,88.74,8.860000000000007,1,23.1,-0.20000000000000284
2021-11-15,60.0,65.0,62.5,Dhaka,23.13,10.06,89.96,18.92000000000001,1,23.66,1.2199999999999989
2021-11-17,60.0,65.0,62.5,Dhaka,21.62,1.14,84.96,18.800000000000004,0,23.13,-5.0
2021-11-18,55.0,65.0,60.0,Dhaka,21.18,0.0,77.65,11.200000000000008,0,21.62,-7.309999999999988
2021-11-19,55.0,65.0,60.0,Dhaka,21.67,0.0,78.76,1.140000000000007,0,21.18,1.1099999999999994
2021-11-22,55.0,65.0,60.0,Dhaka,23.79,0.0,76.98,0.0,0,21.67,-1.7800000000000011
2021-11-24,55.0,60.0,57.5,Dhaka,21.77,0.0,86.08,0.0,0,23.79,9.099999999999994
2021-11-26,55.0,60.0,57.5,Dhaka,19.2,0.0,75.12,0.0,0,21.77,-10.959999999999994
2021-11-27,55.0,60.0,57.5,Dhaka,19.13,0.0,75.3,0.0,0,19.2,0.1799999999999926
2021-11-28,50.0,55.0,52.5,Dhaka,19.02,0.0,74.51,0.0,0,19.13,-0.789999999999992
2021-11-30,50.0,55.0,52.5,Dhaka,19.73,0.0,79.75,0.0,0,19.02,5.239999999999995
2021-12-01,50.0,55.0,52.5,Dhaka,21.17,0.0,80.05,0.0,0,19.73,0.29999999999999716
2021-12-02,50.0,55.0,52.5,Dhaka,21.74,0.0,75.61,0.0,0,21.17,-4.439999999999998
2021-12-03,50.0,55.0,52.5,Dhaka,22.1,0.09,79.97,0.0900000000000071,0,21.74,4.359999999999999
2021-12-04,50.0,55.0,52.5,Dhaka,22.3,1.87,86.66,1.9600000000000073,0,22.1,6.689999999999998
2021-12-05,55.0,65.0,60.0,Dhaka,21.83,21.75,94.36,23.710000000000008,1,22.3,7.700000000000003
2021-12-09,65.0,80.0,72.5,Dhaka,21.72,1.42,84.85,25.040000000000006,0,21.83,-9.510000000000005
2021-12-10,65.0,80.0,72.5,Dhaka,20.05,2.55,84.49,25.720000000000006,0,21.72,-0.35999999999999943
2021-12-12,50.0,80.0,65.0,Dhaka,17.15,0.0,78.0,3.970000000000007,0,20.05,-6.489999999999995
2021-12-13,50.0,75.0,62.5,Dhaka,16.64,0.0,81.62,2.550000000000007,0,17.15,3.6200000000000045
2021-12-17,50.0,65.0,57.5,Dhaka,16.93,0.0,82.93,0.0,0,16.64,1.3100000000000023
2021-12-18,50.0,65.0,57.5,Dhaka,17.13,0.0,79.59,0.0,0,16.93,-3.3400000000000034
2021-12-19,45.0,60.0,52.5,Dhaka,16.36,0.0,85.34,0.0,0,17.13,5.75
2021-12-20,40.0,60.0,50.0,Dhaka,14.5,0.0,81.42,0.0,0,16.36,-3.9200000000000017
2021-12-22,40.0,60.0,50.0,Dhaka,17.27,0.03,82.73,0.030000000000007104,0,14.5,1.3100000000000023
2021-12-24,40.0,65.0,52.5,Dhaka,17.89,0.01,81.06,0.040000000000007106,0,17.27,-1.6700000000000017
2021-12-26,40.0,60.0,50.0,Dhaka,18.0,0.0,77.65,0.040000000000007106,0,17.89,-3.4099999999999966
2021-12-27,40.0,60.0,50.0,Dhaka,18.0,0.0,75.58,0.010000000000007106,0,18.0,-2.0700000000000074
2021-12-29,35.0,55.0,45.0,Dhaka,17.72,0.0,80.97,0.0,0,18.0,5.390000000000001
2021-12-31,40.0,50.0,45.0,Dhaka,17.47,0.0,84.45,0.0,0,17.72,3.480000000000004
2022-01-02,35.0,50.0,42.5,Dhaka,16.8,0.0,83.7,0.0,0,17.47,-0.75
2022-01-03,35.0,50.0,42.5,Dhaka,16.98,0.0,83.69,0.0,0,16.8,-0.010000000000005116
2022-01-04,38.0,50.0,44.0,Dhaka,16.66,0.0,83.69,0.0,0,16.98,0.0
2022-01-07,40.0,50.0,45.0,Dhaka,17.99,0.0,81.56,0.0,0,16.66,-2.1299999999999955
2022-01-13,35.0,45.0,40.0,Dhaka,18.78,2.34,85.49,2.340000000000007,0,17.99,3.9299999999999926
2022-01-16,35.0,45.0,40.0,Dhaka,16.88,0.04,80.06,2.380000000000007,0,18.78,-5.429999999999993
2022-01-17,35.0,45.0,40.0,Dhaka,16.61,0.0,80.0,2.380000000000007,0,16.88,-0.060000000000002274
2022-01-18,35.0,40.0,37.5,Dhaka,16.75,0.0,82.6,0.040000000000007106,0,16.61,2.5999999999999943
2022-01-22,30.0,35.0,32.5,Dhaka,18.46,0.0,67.87,0.0,0,16.75,-14.72999999999999
2022-01-24,30.0,40.0,35.0,Dhaka,17.28,6.0,87.38,6.000000000000007,1,18.46,19.50999999999999
2022-01-25,25.0,30.0,27.5,Dhaka,18.8,2.52,79.9,8.520000000000007,0,17.28,-7.47999999999999
2022-01-26,25.0,30.0,27.5,Dhaka,19.0,2.2,76.07,10.720000000000008,0,18.8,-3.8300000000000125
2022-01-27,25.0,35.0,30.0,Dhaka,17.3,5.76,81.92,10.480000000000008,1,19.0,5.8500000000000085
2022-01-28,25.0,35.0,30.0,Dhaka,14.8,0.4,74.91,8.360000000000008,0,17.3,-7.010000000000005
2022-01-29,25.0,35.0,30.0,Dhaka,14.18,0.0,76.33,6.160000000000007,0,14.8,1.4200000000000017
2022-01-30,25.0,35.0,30.0,Dhaka,15.25,0.0,72.13,0.4000000000000071,0,14.18,-4.200000000000003
2022-02-02,20.0,30.0,25.0,Dhaka,18.56,0.03,66.31,0.030000000000007104,0,15.25,-5.819999999999993
2022-02-03,20.0,30.0,25.0,Dhaka,18.02,0.06,73.39,0.0900000000000071,0,18.56,7.079999999999998
2022-02-04,20.0,30.0,25.0,Dhaka,18.68,8.26,80.66,8.350000000000007,1,18.02,7.269999999999996
2022-02-05,20.0,30.0,25.0,Dhaka,17.49,21.84,76.58,30.160000000000007,1,18.68,-4.079999999999998
2022-02-06,25.0,35.0,30.0,Dhaka,15.48,17.18,73.97,47.28,1,17.49,-2.6099999999999994
2022-02-08,25.0,35.0,30.0,Dhaka,16.97,0.0,65.79,39.02000000000001,0,15.48,-8.179999999999993
2022-02-11,25.0,35.0,30.0,Dhaka,18.71,0.07,75.2,17.250000000000007,0,16.97,9.409999999999997
2022-02-15,40.0,45.0,42.5,Dhaka,18.16,0.0,63.96,0.07000000000000711,0,18.71,-11.240000000000002
2022-02-18,40.0,50.0,45.0,Dhaka,19.27,0.0,54.24,0.07000000000000711,0,18.16,-9.719999999999999
2022-02-19,40.0,50.0,45.0,Dhaka,19.57,0.0,53.55,0.0,0,19.27,-0.6900000000000048
2022-02-20,45.0,50.0,47.5,Dhaka,19.09,2.54,73.01,2.540000000000007,0,19.57,19.460000000000008
2022-02-23,45.0,55.0,50.0,Dhaka,21.46,0.02,66.58,2.560000000000007,0,19.09,-6.430000000000007
2022-02-23,45.0,55.0,50.0,Dhaka,21.46,0.02,66.58,2.580000000000007,0,21.46,0.0
2022-02-24,45.0,50.0,47.5,Dhaka,21.81,0.06,75.16,0.10000000000000711,0,21.46,8.579999999999998
2022-02-25,45.0,50.0,47.5,Dhaka,22.62,0.83,74.7,0.910000000000007,0,21.81,-0.45999999999999375
2022-02-26,45.0,50.0,47.5,Dhaka,23.07,0.6,72.65,1.4900000000000069,0,22.62,-2.049999999999997
2022-02-27,45.0,50.0,47.5,Dhaka,23.12,0.02,64.35,1.4500000000000068,0,23.07,-8.300000000000011
2022-03-01,45.0,50.0,47.5,Dhaka,23.14,0.34,62.88,0.9600000000000071,0,23.12,-1.4699999999999918
2022-03-02,45.0,50.0,47.5,Dhaka,22.27,0.0,60.18,0.36000000000000715,0,23.14,-2.700000000000003
2022-03-03,45.0,55.0,50.0,Dhaka,22.98,0.0,56.51,0.34000000000000713,0,22.27,-3.6700000000000017
2022-03-07,55.0,65.0,60.0,Dhaka,23.91,0.0,60.02,0.0,0,22.98,3.510000000000005
2022-03-08,55.0,65.0,60.0,Dhaka,24.5,0.0,56.53,0.0,0,23.91,-3.490000000000002
2022-03-10,55.0,65.0,60.0,Dhaka,24.56,0.0,50.93,0.0,0,24.5,-5.600000000000001
2022-03-11,55.0,65.0,60.0,Dhaka,24.65,0.0,51.11,0.0,0,24.56,0.17999999999999972
2022-04-12,25.0,35.0,30.0,Dhaka,30.97,0.51,63.9,0.5100000000000071,0,24.65,12.79
2022-04-13,25.0,30.0,27.5,Dhaka,31.26,0.23,61.95,0.7400000000000071,0,30.97,-1.9499999999999957
2022-04-16,25.0,35.0,30.0,Dhaka,30.72,0.12,67.28,0.8600000000000071,0,31.26,5.329999999999998
2022-04-20,25.0,30.0,27.5,Dhaka,28.59,16.16,73.89,16.51000000000001,1,30.72,6.609999999999999
2022-04-22,25.0,30.0,27.5,Dhaka,29.65,7.28,69.62,23.56000000000001,1,28.59,-4.269999999999996
2022-04-24,25.0,35.0,30.0,Dhaka,30.38,10.25,71.3,33.69000000000001,1,29.65,1.6799999999999926
2022-04-26,30.0,35.0,32.5,Dhaka,31.17,1.88,68.91,19.410000000000007,0,30.38,-2.3900000000000006
2022-05-06,30.0,35.0,32.5,Dhaka,29.35,11.72,71.02,23.85000000000001,1,31.17,2.1099999999999994
2022-05-17,40.0,45.0,42.5,Dhaka,28.64,5.08,87.38,18.680000000000007,1,29.35,16.36
2022-05-17,40.0,45.0,42.5,Dhaka,28.64,5.08,87.38,21.88000000000001,1,28.64,0.0
2022-05-20,38.0,40.0,39.0,Dhaka,28.95,26.55,84.6,36.71000000000001,1,28.64,-2.780000000000001
2022-05-22,40.0,45.0,42.5,Dhaka,28.61,10.22,82.76,41.85000000000001,1,28.95,-1.8399999999999892
2022-05-25,35.0,45.0,40.0,Dhaka,28.91,11.49,82.54,48.26000000000001,1,28.61,-0.21999999999999886
2022-05-28,35.0,45.0,40.0,Dhaka,29.16,10.21,80.99,31.92000000000001,1,28.91,-1.5500000000000114
2022-06-01,35.0,40.0,37.5,Dhaka,28.43,6.35,87.16,28.05000000000001,1,29.16,6.170000000000002
2022-06-02,35.0,40.0,37.5,Dhaka,28.84,3.01,83.98,19.570000000000007,0,28.43,-3.1799999999999926
2022-06-03,35.0,40.0,37.5,Dhaka,28.45,6.64,88.73,16.000000000000007,1,28.84,4.75
2022-06-05,35.0,40.0,37.5,Dhaka,28.44,5.06,86.85,14.710000000000006,1,28.45,-1.8800000000000097
2022-06-11,35.0,40.0,37.5,Dhaka,28.35,1.27,88.04,12.970000000000006,0,28.44,1.190000000000012
2022-06-16,35.0,45.0,40.0,Dhaka,27.45,16.48,91.91,22.810000000000006,1,28.35,3.8699999999999903
2022-06-26,45.0,50.0,47.5,Dhaka,28.03,3.18,89.36,20.930000000000007,0,27.45,-2.549999999999997
2022-07-21,40.0,45.0,42.5,Dhaka,28.88,2.96,86.79,22.620000000000008,0,28.03,-2.569999999999993
2022-08-22,45.0,55.0,50.0,Dhaka,28.95,2.45,85.11,8.590000000000007,0,28.88,-1.6800000000000068
2022-12-15,45.0,55.0,50.0,Dhaka,18.75,0.0,76.81,5.410000000000007,0,28.95,-8.299999999999997
2023-01-01,35.0,48.0,41.5,Dhaka,16.68,0.0,76.5,2.4500000000000073,0,18.75,-0.3100000000000023
2023-01-02,35.0,45.0,40.0,Dhaka,17.02,0.0,75.04,0.0,0,16.68,-1.4599999999999937
2023-01-03,30.0,45.0,37.5,Dhaka,16.73,0.0,79.31,0.0,0,17.02,4.269999999999996
2023-01-06,35.0,45.0,40.0,Dhaka,16.05,0.03,80.87,0.030000000000007104,0,16.73,1.5600000000000023
2023-01-07,35.0,45.0,40.0,Dhaka,16.58,0.0,82.34,0.030000000000007104,0,16.05,1.4699999999999989
2023-01-08,35.0,45.0,40.0,Dhaka,17.62,0.0,79.44,0.030000000000007104,0,16.58,-2.9000000000000057
2023-01-09,35.0,45.0,40.0,Dhaka,18.28,0.0,76.31,0.0,0,17.62,-3.1299999999999955
2023-01-10,30.0,45.0,37.5,Dhaka,18.45,0.0,73.4,0.0,0,18.28,-2.9099999999999966
2023-01-11,30.0,45.0,37.5,Dhaka,17.02,0.0,69.84,0.0,0,18.45,-3.5600000000000023
2023-01-12,35.0,45.0,40.0,Dhaka,16.35,0.0,67.09,0.0,0,17.02,-2.75
2023-01-13,35.0,45.0,40.0,Dhaka,17.65,0.0,64.49,0.0,0,16.35,-2.6000000000000085
2023-01-14,30.0,45.0,37.5,Dhaka,18.51,0.0,74.85,0.0,0,17.65,10.36
2023-01-15,35.0,45.0,40.0,Dhaka,18.58,0.0,78.43,0.0,0,18.51,3.5800000000000125
2023-01-16,35.0,45.0,40.0,Dhaka,17.61,0.0,71.86,0.0,0,18.58,-6.570000000000007
2023-01-17,35.0,45.0,40.0,Dhaka,16.8,0.0,73.78,0.0,0,17.61,1.9200000000000017
2023-01-18,35.0,45.0,40.0,Dhaka,15.91,0.0,68.71,0.0,0,16.8,-5.070000000000007
2023-01-19,35.0,45.0,40.0,Dhaka,15.21,0.0,65.83,0.0,0,15.91,-2.8799999999999955
